,cnv_prot,cnv_trans,score,attenuation
RHOT1,0.259827060078,0.52514850935,0.265321449272,High
C10orf76,0.181802982477,0.447031345593,0.265228363116,High
TRIM32,0.419701501434,0.684813879288,0.265112377854,High
ATP1A1,0.123400502786,0.388433631977,0.265033129191,High
NSL1,0.267424507811,0.532371937595,0.264947429784,High
RPL6,0.0351624803831,0.299869041855,0.264706561472,High
FTO,0.162528503757,0.427168999165,0.264640495409,High
DNAJB11,0.248448156918,0.512921912311,0.264473755393,High
PPP2R2D,0.420245237793,0.684326624429,0.264081386635,High
CLPB,0.310726894111,0.574781590476,0.264054696365,High
RNF170,0.314568523213,0.578598335362,0.26402981215,High
RNF25,0.392069303127,0.65593712718,0.263867824053,High
BSG,0.0543767095198,0.318198909093,0.263822199573,High
PRPF40A,0.161181320415,0.424973185363,0.263791864949,High
POLR3C,0.0763924895563,0.339930424777,0.26353793522,High
MPRIP,0.0833623635465,0.346790041183,0.263427677636,High
SON,0.171347820471,0.43469237387,0.263344553399,High
NDUFB1,0.103251125221,0.366578962861,0.26332783764,High
IFT81,0.264806928437,0.528061616176,0.263254687739,High
TUFT1,0.17610480638,0.439281602676,0.263176796296,High
CCNL1,0.14476676327,0.407934634199,0.263167870929,High
AGRN,0.00762912477672,0.270754987907,0.263125863131,High
ARHGEF10,0.320650189028,0.583702722364,0.263052533336,High
GCC1,0.291834738456,0.554809860733,0.262975122277,High
MCM2,0.0366922301919,0.299575053917,0.262882823725,High
SPTLC1,0.266809215467,0.529668898036,0.262859682569,High
MIA3,0.158671976235,0.421390041788,0.262718065553,High
SCAI,0.259185111898,0.521885911766,0.262700799868,High
CHD4,0.0216459567859,0.28431906717,0.262673110384,High
USP3,0.274612537938,0.537216192467,0.262603654529,High
ZCCHC8,0.3601616149,0.62265143746,0.262489822559,High
TM9SF3,0.102742675718,0.365138875557,0.262396199839,High
SRP9,0.141215413855,0.403599628742,0.262384214887,High
GIPC1,0.260578735102,0.522866687815,0.262287952714,High
PCCB,0.09036142857,0.352588245374,0.262226816804,High
PPP2R5C,0.347415169333,0.609641413605,0.262226244271,High
ARID1B,0.283187188587,0.54538384095,0.262196652363,High
CISD2,0.218223429508,0.480356833456,0.262133403948,High
MTMR2,0.250302955937,0.512200552659,0.261897596722,High
KIF1B,0.168291816522,0.430178022466,0.261886205944,High
TTN,-0.0471742992582,0.214597769876,0.261772069134,High
MRPS6,0.141593753935,0.403364661637,0.261770907702,High
TTC37,0.255796463153,0.517554133198,0.261757670044,High
UBAP2,0.330378854251,0.592112378116,0.261733523865,High
PANK4,0.320889515239,0.582595976481,0.261706461242,High
XXYLT1,0.279905690915,0.541541868101,0.261636177186,High
ZNF24,0.450757605698,0.712375088882,0.261617483184,High
CRLF3,0.0951947573741,0.35674538103,0.261550623656,High
IFT57,0.103926409525,0.365379344721,0.261452935196,High
ATP6V0D1,0.0674852072165,0.328910005965,0.261424798749,High
UBE2I,0.183525048487,0.444933956567,0.261408908079,High
TELO2,0.104068636246,0.365471557582,0.261402921336,High
CLCN7,0.137388638606,0.398705510554,0.261316871948,High
RBBP6,0.119037381393,0.380321550942,0.261284169549,High
LMAN2,0.283608411848,0.544848284814,0.261239872966,High
SNX33,0.300061472585,0.561204605862,0.261143133277,High
TRIM5,0.0707353182531,0.331859393554,0.261124075301,High
TMED2,0.16665774096,0.427403444967,0.260745704007,High
PCNA,0.138225473119,0.39895370045,0.260728227332,High
ABCF2,0.448318917623,0.709000908122,0.260681990499,High
TPRKB,-0.0139193819091,0.246555709313,0.260475091222,High
AKAP1,0.241157740322,0.501570640462,0.26041290014,High
PTPRK,0.0623831326886,0.322756614194,0.260373481505,High
GALK2,0.306947416694,0.567203931535,0.260256514841,High
MAP2K4,0.33733543469,0.597497965944,0.260162531254,High
PVRL2,0.210447605426,0.470538929382,0.260091323955,High
BCKDHB,0.161572617643,0.421552911224,0.25998029358,High
RFWD2,0.24367096242,0.503594454607,0.259923492188,High
DOCK9,0.199203804606,0.458967922477,0.259764117871,High
CTBS,0.136377403162,0.396056949418,0.259679546256,High
TMSB4X,-0.153885197072,0.10573631248,0.259621509552,High
MLF2,0.397017569796,0.656405256244,0.259387686449,High
USP16,0.340097357238,0.599257311661,0.259159954423,High
ATG16L1,0.20181747934,0.460876064996,0.259058585656,High
TSC1,0.25518460834,0.514181439712,0.258996831372,High
TCERG1,0.0873282714215,0.346306502041,0.258978230619,High
ATG9A,0.290704587183,0.549676141824,0.258971554641,High
ZNF800,0.28917982909,0.547824332754,0.258644503664,High
JUND,0.175979012626,0.434525299493,0.258546286867,High
POLR2G,0.20868140536,0.467197024781,0.25851561942,High
XRCC1,0.280395319613,0.538878851879,0.258483532265,High
MCAT,0.282287673955,0.54075332288,0.258465648925,High
PPP3CB,0.186229556513,0.444691186991,0.258461630479,High
ACTR1B,0.0931444693098,0.351349955494,0.258205486184,High
RAB10,0.312917157554,0.570463731171,0.257546573617,High
NFXL1,0.290229838465,0.547698631524,0.257468793059,High
ISCA1,0.308439635617,0.565702453743,0.257262818125,High
GFM2,0.247442055371,0.504683579088,0.257241523717,High
RTF1,0.352209787952,0.609434783866,0.257224995915,High
MRPL53,-0.100229871292,0.156990461493,0.257220332785,High
PDCD11,0.109459311022,0.366637665322,0.2571783543,High
KCTD10,0.0761451319107,0.333252300523,0.257107168613,High
KCTD7,0.0034122666743,0.260501374625,0.257089107951,High
RPL26,0.0640721783187,0.321132437535,0.257060259216,High
UNC93B1,0.168723542515,0.425742681813,0.257019139298,High
WDR77,0.18968939983,0.446701389797,0.257011989967,High
ARHGEF18,0.420496307178,0.677503773488,0.25700746631,High
PPP1R21,0.212496264463,0.469501471342,0.257005206878,High
CHAMP1,0.383766692674,0.640366938339,0.256600245665,High
ARFRP1,0.157898077427,0.414429394074,0.256531316647,High
LARS2,0.320696194403,0.577166794789,0.256470600386,High
PRPF40B,0.214422872559,0.470873609653,0.256450737094,High
CLYBL,0.138561401252,0.394981110449,0.256419709196,High
GRSF1,0.413960616713,0.670345839271,0.256385222558,High
RSF1,0.343607999098,0.599833800593,0.256225801494,High
CNPY4,0.000663886233646,0.256815793329,0.256151907095,High
MPHOSPH10,0.130545177361,0.386694788122,0.256149610761,High
COL7A1,-0.105451868858,0.150656760956,0.256108629814,High
DSG2,0.228810118926,0.484917198222,0.256107079297,High
PNKP,0.252683089554,0.508758084917,0.256074995363,High
IPO11,0.305344569538,0.561339705874,0.255995136335,High
RBM4B,0.201522176037,0.457463658697,0.25594148266,High
KDM3B,0.267128353775,0.52297549454,0.255847140766,High
SUPT16H,0.40625743096,0.661965666571,0.25570823561,High
TUBGCP6,0.0536571649592,0.309361831024,0.255704666065,High
ENOPH1,0.355491578394,0.611111620887,0.255620042493,High
ATAD1,0.283077879318,0.538629516306,0.255551636988,High
EWSR1,0.150731382574,0.406257094522,0.255525711948,High
EIF4H,0.344782208301,0.600274677365,0.255492469064,High
PNPLA6,0.283558311094,0.539006425647,0.255448114554,High
POLR1A,0.099444143657,0.35473290684,0.255288763183,High
EYA3,0.305154332073,0.560404369059,0.255250036986,High
KIF16B,0.198534672078,0.453739957625,0.255205285547,High
RASA3,0.0966487264237,0.351795064559,0.255146338135,High
EDF1,0.194887784603,0.449903112329,0.255015327727,High
POLA2,0.151412968619,0.406191289411,0.254778320792,High
MADD,0.144318308608,0.399096538021,0.254778229412,High
GTF3C1,0.197740074748,0.45224073245,0.254500657703,High
RAB1B,0.255237062777,0.509662853905,0.254425791128,High
HNRNPK,0.137426320227,0.391738188218,0.254311867991,High
VPS36,0.244850028362,0.499114339571,0.254264311209,High
SPICE1,0.173532887447,0.427796348271,0.254263460823,High
LTN1,0.197646162806,0.451848926053,0.254202763247,High
AKAP10,0.293695726144,0.54779811445,0.254102388305,High
PAFAH2,0.16140833568,0.415387926829,0.253979591149,High
AIMP2,0.172551346434,0.426501939264,0.25395059283,High
ATP13A1,0.291887234419,0.545833839474,0.253946605055,High
STX3,0.250806710293,0.504735455185,0.253928744891,High
CHID1,0.209824066632,0.463648579246,0.253824512614,High
ALG6,0.320795756736,0.574581614943,0.253785858207,High
CPSF7,0.314206696563,0.567985385976,0.253778689413,High
GALNT1,0.269722396679,0.523431271495,0.253708874816,High
NDUFB10,0.0607789149696,0.314482833181,0.253703918211,High
MAT2B,0.346964100408,0.600425969645,0.253461869237,High
PDCD10,0.112529564487,0.365935668973,0.253406104486,High
NRF1,0.113647989617,0.367019328118,0.253371338501,High
FAM120B,0.3009837225,0.554332563767,0.253348841267,High
RWDD4,0.340623486806,0.593899108393,0.253275621587,High
CLN5,0.257188504788,0.510427067635,0.253238562846,High
DHRS4,0.285987312539,0.539223420025,0.253236107487,High
RAB3D,0.206649865523,0.459671883356,0.253022017833,High
WHSC1L1,0.521158383648,0.774155286836,0.252996903188,High
SARS,0.253477901487,0.506401265646,0.25292336416,High
GDE1,0.169766238101,0.422671791992,0.252905553891,High
USMG5,0.0476579279382,0.300522696478,0.25286476854,High
GLB1,0.233389716797,0.486249510274,0.252859793478,High
UQCR11,0.013331312853,0.266169561127,0.252838248274,High
ATP2C1,0.229637677126,0.482464801652,0.252827124526,High
RPL36,0.00492552714454,0.257607462011,0.252681934867,High
LEMD3,0.310402588926,0.563080128066,0.25267753914,High
PPIL1,0.297463632615,0.550133741149,0.252670108534,High
AKAP8,0.399018571991,0.651670052379,0.252651480387,High
CLASRP,0.1930164166,0.445545665597,0.252529248997,High
SLC30A7,0.150142168195,0.402663442979,0.252521274785,High
CUL3,0.323019343775,0.575473788472,0.252454444697,High
USF1,0.174963453066,0.427395323522,0.252431870456,High
LIPE,0.137426943366,0.389836254072,0.252409310706,High
YIPF5,0.32009849256,0.572485899456,0.252387406896,High
DLST,0.421188672391,0.673452226508,0.252263554117,High
SMARCC2,0.329873072882,0.58198310152,0.252110028637,High
AFG3L2,0.401601191186,0.653659183751,0.252057992565,High
C6orf203,0.380188863849,0.632206662093,0.252017798244,High
RUVBL2,0.192494679403,0.444478518231,0.251983838828,High
RPL35A,0.0331340409779,0.28492391419,0.251789873212,High
TNPO3,0.3900160296,0.641792306247,0.251776276648,High
PPID,0.28538800614,0.537163310099,0.251775303959,High
SGSH,0.177257648986,0.429014037278,0.251756388293,High
CBL,0.177340167553,0.42902159769,0.251681430137,High
MARK2,0.217538265562,0.469208663049,0.251670397487,High
SCYL3,0.191514338742,0.443133864961,0.251619526218,High
USP40,0.313151748187,0.564658608436,0.251506860249,High
CCDC102A,0.0362423522674,0.287748071661,0.251505719394,High
SBNO1,0.325623218192,0.577098723157,0.251475504965,High
CDYL,0.410268687947,0.661694030912,0.251425342965,High
AURKB,-0.0384323690604,0.212918315159,0.251350684219,High
METAP2,0.314821424452,0.56604985325,0.251228428797,High
TRAM1,0.25481085223,0.505979874245,0.251169022015,High
HOOK1,0.145670865302,0.396823383152,0.25115251785,High
GGCX,0.135922132154,0.386679290951,0.250757158797,High
SACM1L,0.266326512739,0.517005453145,0.250678940406,High
TUBA1C,-0.0392165235233,0.211410014552,0.250626538075,High
PHLDB1,0.0700436613745,0.320638642788,0.250594981413,High
RASA2,0.154731688272,0.405304500853,0.250572812582,High
SHPK,0.268139912153,0.51866366647,0.250523754317,High
FAM118B,0.371776606211,0.62220452865,0.25042792244,High
ATXN3,0.343926021391,0.594345539908,0.250419518516,High
FAM160A2,0.341150925219,0.591556038803,0.250405113584,High
FCHSD2,0.309949457008,0.56026670684,0.250317249832,High
SKAP2,-0.105360616782,0.14495457716,0.250315193943,High
KPNA6,0.377331412247,0.627645637632,0.250314225385,High
NOP16,0.158665736246,0.408967015271,0.250301279026,High
PGGT1B,0.387995242248,0.63789726913,0.249902026882,High
RBM15,0.158591595882,0.40843094515,0.249839349269,High
C1orf198,0.20302994006,0.452726306405,0.249696366346,High
G3BP1,0.252995209378,0.502584905063,0.249589695685,High
KRT10,0.102249621768,0.351808107886,0.249558486118,High
NOP58,0.103885356167,0.353395907183,0.249510551016,High
PIK3C2A,0.261324296046,0.510802007208,0.249477711162,High
ABCB8,0.320676665034,0.570069191501,0.249392526467,High
LSM2,0.158802080137,0.408124541658,0.249322461521,High
TSEN34,0.275512006718,0.524716192707,0.249204185989,High
GSS,0.247896963606,0.497093827788,0.249196864181,High
LAP3,0.208475200856,0.457595887699,0.249120686843,High
PYROXD1,0.235022356997,0.484082924522,0.249060567524,High
GHITM,0.318641818034,0.56765995508,0.249018137046,Low
PLXNB1,0.166037290174,0.41501893023,0.248981640056,Low
SAAL1,0.208721714489,0.457685392825,0.248963678336,Low
ZNF593,0.0463431901934,0.295293874568,0.248950684375,Low
COX5B,-0.0722180301676,0.17657564638,0.248793676548,Low
CD3EAP,0.202865781276,0.451460159163,0.248594377887,Low
SPCS3,0.162663883004,0.411240424573,0.248576541569,Low
NDUFAF4,0.236961324584,0.485534295359,0.248572970775,Low
GTF2E2,0.363994503082,0.612542864672,0.248548361591,Low
DIEXF,0.281201737946,0.529630655325,0.248428917379,Low
RBM6,0.163150050435,0.411570686516,0.248420636081,Low
FNTA,0.293541563502,0.541876644392,0.24833508089,Low
RRM1,0.162959192436,0.411194286918,0.248235094481,Low
ACAD10,0.154871164931,0.40302445776,0.24815329283,Low
KLHDC4,0.237924048688,0.485784130478,0.247860081789,Low
BRD3,0.341725078645,0.589488873056,0.247763794412,Low
ITSN1,0.181973866696,0.429707527113,0.247733660418,Low
ZFAND1,0.369481972757,0.617131017997,0.24764904524,Low
CREBBP,0.118997408339,0.366643968922,0.247646560584,Low
ZFP36L1,-0.0650903931136,0.182466611514,0.247557004628,Low
XPNPEP3,0.262368882054,0.50973748125,0.247368599196,Low
WRNIP1,0.406806308247,0.654159841918,0.247353533671,Low
LASP1,0.239761428108,0.487031396671,0.247269968564,Low
CBR4,0.262424337719,0.509648091259,0.24722375354,Low
ZC3H15,0.245275212598,0.492395879766,0.247120667167,Low
ZC3H7A,0.288207499914,0.535319186873,0.247111686958,Low
REEP4,0.205758079739,0.452831097357,0.247073017618,Low
PPP1CA,0.343924366889,0.590992823601,0.247068456713,Low
SMTN,0.149684844224,0.396686505209,0.247001660985,Low
ASUN,0.298771438018,0.545546049675,0.246774611657,Low
UBE3A,0.386215492898,0.632645003943,0.246429511045,Low
PGRMC2,0.267298597784,0.513726832204,0.24642823442,Low
DDX31,0.335327623782,0.581753613846,0.246425990065,Low
HIRA,0.243388737535,0.489812123931,0.246423386396,Low
WDR35,0.133467451648,0.379799897969,0.246332446321,Low
TTC26,0.0819910679245,0.328252764233,0.246261696308,Low
KIN,0.474145121543,0.720373997757,0.246228876214,Low
CNBP,0.186263390227,0.432376638597,0.246113248371,Low
SDR39U1,0.285487139799,0.531586434446,0.246099294647,Low
PPP6R2,0.195190324692,0.44119599772,0.246005673029,Low
XRCC4,0.176924307685,0.422770497645,0.245846189961,Low
SNX18,0.190718564761,0.436392269167,0.245673704406,Low
RPL10,0.0853398926216,0.331012768767,0.245672876145,Low
ARIH2,0.313643006862,0.559296705347,0.245653698485,Low
PTRH2,0.32393283609,0.569504374766,0.245571538677,Low
RUVBL1,0.124647868944,0.370132577399,0.245484708455,Low
UBE2D1,0.29539028398,0.540837884494,0.245447600514,Low
BAZ2A,0.337948020913,0.583342409631,0.245394388718,Low
HMGN3,0.151019567403,0.396386355757,0.245366788354,Low
MAP2K1,0.384419714471,0.629774211983,0.245354497512,Low
ENOSF1,0.302748220991,0.548029008179,0.245280787188,Low
SAMD1,0.211678327416,0.456871426063,0.245193098646,Low
STK38L,0.351709879255,0.596895213412,0.245185334157,Low
UHRF1BP1,0.223121238786,0.468291685309,0.245170446524,Low
SFXN5,-0.132213374835,0.112842133363,0.245055508198,Low
NCOA5,0.24920360378,0.494224708748,0.245021104967,Low
PMS2,0.249047977951,0.494036920583,0.244988942632,Low
PTPRE,0.030144943077,0.275127255747,0.24498231267,Low
DAXX,0.389445697857,0.634324880312,0.244879182455,Low
DENND4C,0.3184137422,0.56324588374,0.244832141539,Low
YWHAG,0.293665893656,0.538395537635,0.244729643979,Low
RNF114,0.292548098336,0.537174284491,0.244626186155,Low
RABGGTA,0.192312839689,0.436824828131,0.244511988441,Low
HLCS,0.348002558064,0.592500142057,0.244497583993,Low
TRIM26,0.279327940375,0.523800867687,0.244472927312,Low
ADO,0.322448929088,0.56680240129,0.244353472202,Low
CREB1,0.218776171625,0.463101269046,0.244325097421,Low
DAG1,0.270774295943,0.514845261714,0.244070965771,Low
SEPP1,-0.0404106343197,0.203570914972,0.243981549292,Low
C5orf22,0.383941882392,0.627878472467,0.243936590075,Low
NDUFB11,0.0277121472884,0.271634011696,0.243921864408,Low
KDM2A,0.279905045965,0.523789771453,0.243884725488,Low
WIPI2,0.38026221723,0.624108759502,0.243846542272,Low
NUB1,0.301066806261,0.544782589283,0.243715783023,Low
BOD1,0.351660196268,0.595158237942,0.243498041673,Low
GTF2B,0.253459382278,0.496853941259,0.24339455898,Low
PREPL,0.155261678526,0.398578783639,0.243317105113,Low
HMGN1,0.302887199215,0.546155224884,0.243268025669,Low
RAB3GAP2,0.348906350417,0.59205144197,0.243145091553,Low
TBCC,0.389549869101,0.632586583166,0.243036714065,Low
IKBKE,-0.0131470501504,0.229736385808,0.242883435958,Low
ELP2,0.289956368016,0.532731439606,0.24277507159,Low
EIF2S3,-0.00170142956287,0.240971844879,0.242673274442,Low
TMEM102,0.258092850036,0.500750127411,0.242657277375,Low
ACOX1,0.316163191628,0.558808750562,0.242645558934,Low
CLK3,0.307618534252,0.550082156101,0.242463621849,Low
AP1G2,0.229033867685,0.471378575174,0.242344707489,Low
SLC39A14,0.177675383271,0.419880935548,0.242205552277,Low
ZZEF1,0.24458593266,0.486689638441,0.242103705781,Low
USP34,0.215213119847,0.457214159059,0.242001039212,Low
SIGMAR1,0.271783082436,0.513678712357,0.241895629921,Low
OTUD6B,0.32463474698,0.566342995853,0.241708248873,Low
TMEM223,0.192433239138,0.43401949574,0.241586256601,Low
SMC2,0.151317939525,0.3928799009,0.241561961374,Low
NCAPG2,0.299448096207,0.540979369162,0.241531272955,Low
RPS18,0.039443005099,0.280938210039,0.24149520494,Low
PRRC2B,0.289164642339,0.530488166121,0.241323523782,Low
RBM28,0.285277860884,0.526384899733,0.24110703885,Low
SREK1,0.23144040206,0.472481724344,0.241041322285,Low
DARS,0.203636532914,0.444671869726,0.241035336812,Low
GALNT2,0.204944408168,0.445976612741,0.241032204572,Low
SMAD3,0.210751961684,0.451751039578,0.240999077894,Low
RBM10,0.00514324788773,0.245890393692,0.240747145804,Low
MAN1A2,0.226405734526,0.467137425663,0.240731691137,Low
PRMT3,0.304445073793,0.54489578106,0.240450707268,Low
ZC3H18,0.311482717395,0.551875829054,0.24039311166,Low
NUFIP2,0.314848687497,0.555148304614,0.240299617117,Low
GAPVD1,0.372988894807,0.613259735891,0.240270841084,Low
C17orf75,0.29879935741,0.539030528685,0.240231171274,Low
